drug_name,feature_1,feature_2,feature_3
DEXTROAMPHETAMINE ADIPATE,"C,N,O",5.435302894027023,0.7976786486333515
PHENOXYBENZAMINE HYDROCHLORIDE,"C,N,O",2.277750536613084,0.4914113530866902
CISAPRIDE,"C,N,O",3.4698599047109866,0.3278494620621761
TRICLOFOS SODIUM,"C,N,O",14.817655222205419,0.4879625052454682
METHYPRYLON,"C,N,O",2.339367880837599,0.4545619742719618
OXYMETAZOLINE HYDROCHLORIDE,"C,N,O",-10.297313237354382,0.22782318544924385
OXYMORPHONE HYDROCHLORIDE,"C,N,O",-2.7737588761952865,0.6544478113505022
CLEMASTINE FUMARATE,"C,N,O",-4.873840481470004,0.17912180154837165
CYCLOPHOSPHAMIDE,"C,N,O",-13.206025680145023,0.956509937030888
TRAZODONE HYDROCHLORIDE,"C,N,O",0.19836255549011791,0.6072588245843198
TRAVOPROST,"C,O",3.619810511297827,0.1944293762588564
CALCIUM ACETATE,"C,O",19.019640715720538,0.5944310296697107
TALBUTAL,"C,N,O",-7.038112731525862,0.9812374949961321
SOLIFENACIN SUCCINATE,"C,N,O",-14.542699685501539,0.5280524617032071
DICLOFENAC POTASSIUM,"C,N,O",9.905610093371557,0.011995344530280285
DILTIAZEM MALATE,"C,N,S,O",-16.11865207375239,0.7516819602201452
NAPROXEN SODIUM,"C,N,O",-6.751612358477599,0.8941966315674504
NORELGESTROMIN,"C,N,O",-3.5859393993791637,0.1427636749096377
AZELASTINE HYDROCHLORIDE,"C,N,O",19.390081556813808,0.1106113982739001
DOXERCALCIFEROL,"C,O",6.172685674546059,0.7746961518610511
ACEBUTOLOL HYDROCHLORIDE,"C,N,O",6.291275341532349,0.928785540495516
ACETAZOLAMIDE SODIUM,"C,N,S,O",-12.552056850132693,0.6881930341601311
LEVOMETHADYL ACETATE HYDROCHLORIDE,"C,N,O",10.020351351864864,0.8373891338519005
ARTICAINE HYDROCHLORIDE,"C,N,O",3.4517687793133818,0.7132541893667006
PIPERACILLIN SODIUM,"C,N,S,O",-10.407911758391412,0.06911409869839624
PROPYLIODONE,"C,N,O",5.759213358488967,0.7023150287141047
FLECAINIDE ACETATE,"C,N,O",15.162427235697427,0.3791016379094151
METHADONE HYDROCHLORIDE,"C,N,O",-0.3663099765325292,0.7498671537190513
LITHIUM CARBONATE,"C,O",-11.861313999646464,0.6577433544011735
CYCRIMINE HYDROCHLORIDE,"C,N,O",-15.940878630040928,0.5113386381502233
GLUCONOLACTONE,"C,O",-16.625160013229245,0.947552140364996
FERROUS SULFATE,"S,O",17.306374691207736,0.968477966515352
SPIRAPRIL HYDROCHLORIDE,"C,N,S,O",-16.696635321593725,0.3024150738237126
TERBINAFINE HYDROCHLORIDE,"C,N",-11.588208621226006,0.651746489567423
DIPIVEFRIN HYDROCHLORIDE,"C,N,O",5.600037157427119,0.7659052053705624
OXICONAZOLE NITRATE,"C,N,O",1.2387825610016707,0.6875927430226022
LEVOBETAXOLOL HYDROCHLORIDE,"C,N,O",-3.5360349075096464,0.023345078385049508
SIMETHICONE,"C,S,O",11.133367090238043,0.3960625927051136
DIATRIZOATE MEGLUMINE,"C,N,O",-18.463570665360557,0.3832319676493179
PROCAINE HYDROCHLORIDE,"C,N,O",8.810067563056982,0.12186405023383196
METHYLERGONOVINE MALEATE,"C,N,O",-5.3167130933887465,0.6510174899671566
HALCINONIDE,"C,O",-1.5624612065325674,0.7312763066587548
HYDROXYPROGESTERONE CAPROATE,"C,O",-7.394521111438452,0.08025311839195415
GANCICLOVIR SODIUM,"C,N,O",-3.380236476658038,0.02223396945591305
HOMATROPINE METHYLBROMIDE,"C,N,O",9.853237481109256,0.2923030921992316
PENICILLIN V POTASSIUM,"C,N,S,O",-14.522673671306295,0.4314807259603053
DYDROGESTERONE,"C,O",12.639070604437576,0.9575146856194084
FLUPHENAZINE DECANOATE,"C,N,S,O",10.130513781507188,0.6826027119687895
TICARCILLIN DISODIUM,"C,N,S,O",-14.55332674292293,0.5428789424700605
ISOSULFAN BLUE,"C,N,S,O",-18.60401515203607,0.08203285761297296
TARTARIC ACID,"C,O",-0.8930885043241216,0.4349392644707784
METYROSINE,"C,N,O",19.488803680490324,0.17811632949743306
MELPHALAN HYDROCHLORIDE,"C,N,O",14.189995253719278,0.7312768094423403
LOTEPREDNOL ETABONATE,"C,O",1.1694728614352972,0.2869105537372022
PERFLUBRON,C,7.6113288872718465,0.7762808741950681
PHENYL AMINOSALICYLATE,"C,N,O",3.4345610375189604,0.667226805074714
METRONIDAZOLE HYDROCHLORIDE,"C,N,O",10.929587014668034,0.8801899337255931
TIMOLOL MALEATE,"C,N,O",4.306145851973628,0.953284883417644
PHENTOLAMINE MESYLATE,"C,N,S,O",11.633130904183162,0.3230832836792894
"TOLBUTAMIDE SODIUM, STERILE","C,N,S,O",-17.701664096639046,0.5999305427299761
FLAVOXATE HYDROCHLORIDE,"C,N,O",16.601056151518073,0.6935576532290187
FLUMETHASONE PIVALATE,"C,O",-11.989690375337679,0.8547884267760191
TRIAMCINOLONE HEXACETONIDE,"C,O",-6.129503526304811,0.3281104046740566
WARFARIN SODIUM,"C,N,O",-11.884692667592866,0.5286848105635988
DIPHEMANIL METHYLSULFATE,"C,N,S,O",-17.783908602541562,0.8136922770407725
MINOCYCLINE HYDROCHLORIDE,"C,N,O",2.269325021614347,0.11216799748747774
THONZONIUM BROMIDE,"C,N,O",9.484231475443773,0.6444878077445373
ALOSETRON HYDROCHLORIDE,"C,N,O",4.65961166345219,0.7722274386879315
TRIMETHOBENZAMIDE HYDROCHLORIDE,"C,N,O",1.4496621931661124,0.25790342300951785
OXYCODONE HYDROCHLORIDE,"C,N,O",6.725671165756787,0.0671136454870731
OXYPHENCYCLIMINE HYDROCHLORIDE,"C,N,O",10.440525546508537,0.2378486180428694
PROTOKYLOL HYDROCHLORIDE,"C,N,O",22.13616677915768,0.08703136548552548
PHENELZINE SULFATE,"C,N,S,O",19.58474222489892,0.9212969224230472
DINOPROST TROMETHAMINE,"C,N,O",-18.048461567480768,0.5976774928771039
TYROPANOATE SODIUM,"C,N,O",-1.4420103227808048,0.3601286316582706
HALOFANTRINE HYDROCHLORIDE,"C,N,O",-1.3787941857110662,0.7306112741429995
SECOBARBITAL SODIUM,"C,N,O",9.756015955098668,0.08904975242533507
SELEGILINE HYDROCHLORIDE,"C,N",-19.219153915402977,0.5380888058885291
OXYPHENONIUM BROMIDE,"C,N,O",5.813383471924207,0.24079160513721964
TRILOSTANE,"C,N,O",8.954699174564476,0.5024369582968835
HALOBETASOL PROPIONATE,"C,O",-0.15180824232985698,0.24760694928533175
PREDNISOLONE TEBUTATE,"C,O",0.2504671662590789,0.4917003797981439
SULFISOXAZOLE ACETYL,"C,N,S,O",12.533033280854404,0.07564565895913444
PHENTERMINE HYDROCHLORIDE,"C,N",-6.0731497616154275,0.4202008636643607
TAMSULOSIN HYDROCHLORIDE,"C,N,S,O",14.853526715268364,0.31256987870588937
THIORIDAZINE HYDROCHLORIDE,"C,N,S",11.175388610844578,0.09787716753555042
ISOETHARINE HYDROCHLORIDE,"C,N,O",-1.1786003407512555,0.6907104416637524
MEBUTAMATE,"C,N,O",-0.4198292254131955,0.7291448224036191
"POTASSIUM PHOSPHATE, MONOBASIC",O,6.056062028716037,0.2621602515235857
DEXCHLORPHENIRAMINE MALEATE,"C,N,O",5.787727809519257,0.7298193134168613
ZINC ACETATE,"C,O",-2.7081237151096955,0.2651020729415277
ZINC SULFATE,"S,O",-17.362896736377294,0.06823989313724221
RABEPRAZOLE SODIUM,"C,N,S,O",26.82713111126062,0.7880138117086789
IOPAMIDOL,"C,N,O",-2.8387821860671534,0.7091544694245695
HEXAFLUORENIUM BROMIDE,"C,N",14.33982241527608,0.996408786745122
NORGESTIMATE,"C,N,O",11.571348587829638,0.7676758971834967
DARIFENACIN HYDROBROMIDE,"C,N,O",-15.894927030541457,0.37614869906087056
PENICILLIN G PROCAINE,"C,N,S,O",-14.050859519067256,0.2987678313097604
DALFOPRISTIN,"C,N,S,O",-11.840536064036893,0.6489736366184564
AMMONIUM CHLORIDE,"C,N",-11.9511283859721,0.20645201388488688
METOCLOPRAMIDE HYDROCHLORIDE,"C,N,O",14.262539956673667,0.458279063772672
THIAMINE HYDROCHLORIDE,"C,N,O",9.30679683190735,0.2372025296805476
SULBACTAM SODIUM,"C,N,S,O",23.340432015988632,0.48702857916844006
PENTETATE CALCIUM TRISODIUM,"C,N,O",2.9789546483538905,0.7827279991288155
NANDROLONE DECANOATE,"C,O",5.947656802179635,0.6308813403603128
METIPRANOLOL HYDROCHLORIDE,"C,N,O",10.221353041282534,0.4256723036420452
TRIMIPRAMINE MALEATE,"C,N,O",12.531128381884836,0.8944200569683455
BETAZOLE HYDROCHLORIDE,"C,N",20.03481537370733,0.8139277024651648
CLIDINIUM BROMIDE,"C,N,O",12.823867061641216,0.5925994848800279
FLUPHENAZINE ENANTHATE,"C,N,S,O",-15.183879658278927,0.9530550783526002
METHAMPHETAMINE HYDROCHLORIDE,"C,N",3.1873195706605597,0.8034675748778987
HYDROCORTISONE PROBUTATE,"C,O",21.73557202556189,0.6228545037016878
MYCOPHENOLATE MOFETIL HYDROCHLORIDE,"C,N,O",-9.489903744877964,0.29914527986573203
METHDILAZINE,"C,N,S",-11.746392834908756,0.01868452283681754
BROMPHENIRAMINE MALEATE,"C,N,O",13.044864732011563,0.7083986276188169
CEFEPIME HYDROCHLORIDE,"C,N,S,O",-10.749663008793783,0.4676652514413314
BIMATOPROST,"C,N,O",-18.206463479748532,0.901740836164282
AMITRIPTYLINE HYDROCHLORIDE,"C,N",-5.536841689048432,0.03236739278351985
BACAMPICILLIN HYDROCHLORIDE,"C,N,S,O",17.460123856979912,0.8387963433953513
BROMODIPHENHYDRAMINE HYDROCHLORIDE,"C,N,O",22.166561400765637,0.6968093705942865
HYDROCORTISONE SODIUM PHOSPHATE,"C,N,O",1.305939619122258,0.8479642009602841
DUTASTERIDE,"C,N,O",16.263126225037638,0.40174784830440097
ETHOPROPAZINE HYDROCHLORIDE,"C,N,S",28.363929509005214,0.02037508112602193
CEPHALOGLYCIN,"C,N,S,O",-15.203777392299012,0.07602802764652472
CHLOPHEDIANOL HYDROCHLORIDE,"C,N,O",14.732755003694415,0.33010354146182386
ESTRADIOL CYPIONATE,"C,O",-6.068907671738168,0.9055230069186899
CARBINOXAMINE MALEATE,"C,N,O",-8.089374714215587,0.6075970056430001
CLOCORTOLONE PIVALATE,"C,O",12.696561900653641,0.7125731925320918
IDARUBICIN HYDROCHLORIDE,"C,N,O",0.8978539698874137,0.09363632107624376
MILRINONE LACTATE,"C,N,O",4.6232018055625925,0.9212134373864512
DEXPANTHENOL,"C,N,O",0.30293473246566155,0.7078762111224634
ESTROPIPATE,"C,N,S,O",10.888649462492399,0.8874713028588808
EPIRUBICIN HYDROCHLORIDE,"C,N,O",3.8467648414435103,0.3616266779801369
BUTABARBITAL SODIUM,"C,N,O",2.8263430172102453,0.25603818402018585
AMLODIPINE MALEATE,"C,N,O",11.14035529193555,0.481598481512977
HALOPERIDOL DECANOATE,"C,N,O",1.8621184998796843,0.8754533601916171
EPROSARTAN MESYLATE,"C,S,O",-12.067282047749071,0.6865361274453848
METHANTHELINE BROMIDE,"C,N,O",-7.9046942515584036,0.4072656168309781
ALCLOMETASONE DIPROPIONATE,"C,O",2.909370587208416,0.9770740488766184
CARBENICILLIN INDANYL SODIUM,"C,N,S,O",-16.78001891481101,0.2285481784573921
GALLAMINE TRIETHIODIDE,"C,N,O",-16.162117264636528,0.5144062680316833
NITROFURANTOIN SODIUM,"C,N,O",-7.8112775674163695,0.9652894348813964
MECHLORETHAMINE HYDROCHLORIDE,"C,N",-10.286415920004696,0.6357561508198192
CARTEOLOL HYDROCHLORIDE,"C,N,O",8.214500441782585,0.9834286071089212
ELETRIPTAN HYDROBROMIDE,"C,N,S,O",10.985651072645927,0.12446636037044212
CEFONICID SODIUM,"C,N,S,O",-14.017788541592855,0.7425763278875945
PYRILAMINE MALEATE,"C,N,O",2.368490658101647,0.3714545375644373
FLUDROCORTISONE ACETATE,"C,O",9.7973394209745,0.2596316143878271
QUINAPRIL HYDROCHLORIDE,"C,N,O",-0.2916133866496902,0.7194500725294686
FLURANDRENOLIDE,"C,O",-3.4429019380527537,0.039958435946873316
OLSALAZINE SODIUM,"C,N,O",3.012361842764694,0.10634336893717733
PREDNISOLONE SODIUM PHOSPHATE,"C,N,O",3.7509432228399713,0.5396177702741747
ALUMINUM ACETATE,"C,O",-21.528049817682152,0.6199204500227579
CEFPODOXIME PROXETIL,"C,N,S,O",17.64961491075732,0.676848811251404
CEFACLOR,"C,N,S,O",11.234464794777914,0.5859960937623642
CEFTIZOXIME SODIUM,"C,N,S,O",-11.935183423559588,0.8014729958335735
DISOPYRAMIDE PHOSPHATE,"C,N,O",19.564266383048984,0.18949555289262665
PHENAZOPYRIDINE HYDROCHLORIDE,"C,N",-0.3136813886008302,0.1377877788100743
ORPHENADRINE HYDROCHLORIDE,"C,N,O",-20.0993620235405,0.663156801065245
ALBUTEROL SULFATE,"C,N,S,O",18.91239068863424,0.42612644922480825
GLYCOPYRROLATE,"C,N,O",-5.4517754364604984,0.5904142621319911
RIZATRIPTAN BENZOATE,"C,N,O",8.795954284823225,0.6924087997817361
IPODATE SODIUM,"C,N,O",1.50164873829327,0.8996917479362002
BIPERIDEN HYDROCHLORIDE,"C,N,O",5.555329288543458,0.16908063012592367
EFLORNITHINE HYDROCHLORIDE,"C,N,O",8.886147756939872,0.3838348247036285
ACRISORCIN,"C,N,O",-1.196929679039465,0.28815967922606955
BENZTHIAZIDE,"C,N,S,O",16.96786763750605,0.1942583947434592
AZLOCILLIN SODIUM,"C,N,S,O",15.200879445050113,0.4063453723719138
ETIDRONATE DISODIUM,"C,N,O",-1.893109408817097,0.7304082393059738
CEPHAPIRIN SODIUM,"C,N,S,O",-12.928131873868821,0.057752643458810815
DAPIPRAZOLE HYDROCHLORIDE,"C,N",-4.985639561099015,0.2699275577577215
ACETRIZOATE SODIUM,"C,N,O",1.484566284539382,0.12004210822248028
CEFORANIDE,"C,N,S,O",22.41488949580944,0.3239799070898184
ANILERIDINE HYDROCHLORIDE,"C,N,O",-6.938728025747485,0.03143318228604142
DROMOSTANOLONE PROPIONATE,"C,O",-8.145952993083961,0.2330981088913715
ECONAZOLE NITRATE,"C,N,O",-7.414685440235994,0.3772794277594991
PEMIROLAST POTASSIUM,"C,N,O",-7.43784169059038,0.04613966892203802
CIMETIDINE HYDROCHLORIDE,"C,N,S",21.641906945958677,0.19404395069698754
MESORIDAZINE BESYLATE,"C,N,S,O",10.787830554091126,0.04332363383042537
SELENOMETHIONINE SE 75,"C,N,S,O",-18.015899801290182,0.4795674192800138
SULFACYTINE,"C,N,S,O",-10.436149209368844,0.056635685863026586
CILASTATIN SODIUM,"C,N,S,O",-16.455065129166478,0.27001966444366965
POTASSIUM ACETATE,"C,O",-3.151064085644113,0.7571139561326742
CHLOROGUANIDE HYDROCHLORIDE,"C,N",5.374130474363001,0.4300150339455421
LOXAPINE HYDROCHLORIDE,"C,N,O",6.2177834381123676,0.012296025328697335
LEVALBUTEROL HYDROCHLORIDE,"C,N,O",-8.376071912826575,0.8745789343018668
PROPAFENONE HYDROCHLORIDE,"C,N,O",9.62056771722986,0.8801999212048957
FLUOROMETHOLONE ACETATE,"C,O",15.463167641957662,0.2779175132739049
THIAMYLAL SODIUM,"C,N,S,O",19.510850068842746,0.6329600782633317
VENLAFAXINE HYDROCHLORIDE,"C,N,O",-4.9195886253037076,0.7349021944070654
BIPERIDEN LACTATE,"C,N,O",-12.908276456551347,0.7502295976664711
PROPIOMAZINE HYDROCHLORIDE,"C,N,S,O",15.837681722237566,0.5994578748715366
TETRACYCLINE PHOSPHATE COMPLEX,"C,N,O",-3.877006449237909,0.9776308802130256
SUCCIMER,"C,S,O",13.043569442146437,0.08147280082469255
IOXILAN,"C,N,O",-9.78802779274341,0.592854171574689
TRIMETHOPRIM HYDROCHLORIDE,"C,N,O",10.75632709855902,0.6216236783814514
METHYLPREDNISOLONE SODIUM SUCCINATE,"C,N,O",-3.158581967834782,0.07437049025782727
FLUOXETINE HYDROCHLORIDE,"C,N,O",-8.381699031389813,0.9047046005833194
SODIUM IODIDE I 123,N,0.5578243428054406,0.15575818253184492
SODIUM IODIDE I 131,N,-0.20482878231981788,0.07911432698161391
CABERGOLINE,"C,N,O",4.770795113969087,0.28702993306257785
DIPHENHYDRAMINE CITRATE,"C,N,O",0.4682288724440237,0.4585330821628762
METHYL AMINOLEVULINATE HYDROCHLORIDE,"C,N,O",-9.795649218992304,0.9423970240227564
CEFOTETAN DISODIUM,"C,N,S,O",-12.84467109525282,0.8937242729090352
CODEINE PHOSPHATE,"C,N,O",-0.6307781166929077,0.05030800376186528
TESTOSTERONE CYPIONATE,"C,O",7.1362075332624455,0.19850388597423416
TRIFLUPROMAZINE HYDROCHLORIDE,"C,N,S",-12.3495442373357,0.5642129322136624
METHOXAMINE HYDROCHLORIDE,"C,N,O",-10.127829654776141,0.2079709515534398
METHENAMINE HIPPURATE,"C,N,O",20.20206346575837,0.8280709439358196
CONIVAPTAN HYDROCHLORIDE,"C,N,O",-10.676236311270767,0.9409719564620124
DESONIDE,"C,O",6.005780027384375,0.34535505634555885
VALACYCLOVIR HYDROCHLORIDE,"C,N,O",-10.264510498426189,0.4248287724363032
NELARABINE,"C,N,O",-1.2037627682985064,0.18781450611722786
ESMOLOL HYDROCHLORIDE,"C,N,O",3.5950929234156863,0.9517436890975634
HETACILLIN,"C,N,S,O",14.603008202335296,0.6997257286593636
METHOCARBAMOL,"C,N,O",-3.762995944096754,0.4328930966409765
CEFMETAZOLE SODIUM,"C,N,S,O",-21.590896360406926,0.3485884708606619
LIOTHYRONINE SODIUM,"C,N,O",-0.07446511323081158,0.5349087657142005
REMIFENTANIL HYDROCHLORIDE,"C,N,O",1.1388929634237246,0.3193323712742221
HETACILLIN POTASSIUM,"C,N,S,O",11.240379701798123,0.350031745271676
KETOROLAC TROMETHAMINE,"C,N,O",-0.09040446471190776,0.05614384975762832
IOTHALAMATE MEGLUMINE,"C,N,O",17.38636771766327,0.16177398703706658
DARUNAVIR ETHANOLATE,"C,N,S,O",-13.279044355056795,0.09545204982263268
DECITABINE,"C,N,O",-13.853294335668993,0.4853068458892775
BETAINE HYDROCHLORIDE,"C,N,O",-7.069578891252263,0.5202642367018034
PIPERONYL BUTOXIDE,"C,O",-17.232480933701893,0.6219973647201751
NALBUPHINE HYDROCHLORIDE,"C,N,O",4.000139532360927,0.6219033698122512
LUBIPROSTONE,"C,O",-2.5508673566757487,0.2911359706558051
LEUCOVORIN CALCIUM,"C,N,O",5.8536560322468665,0.8458015747127529
MEGESTROL ACETATE,"C,O",3.2928696337102665,0.2846087936137497
IBUPROFEN LYSINE,"C,N,O",3.0397417199205647,0.2422627862321227
RASAGILINE MESYLATE,"C,N,S,O",-14.998720496954904,0.7077999194725749
NORETHINDRONE ACETATE,"C,O",4.384245502460728,0.4765285077283625
OCTOCRYLENE,"C,N,O",7.880872216048622,0.6192565197209164
MEPREDNISONE,"C,O",4.6623241725490665,0.16315165965703682
NALTREXONE HYDROCHLORIDE,"C,N,O",8.226032590416137,0.2380545870868819
SUMATRIPTAN SUCCINATE,"C,N,S,O",-19.27220966288196,0.3129478326561427
MESTRANOL,"C,O",-6.613929054236786,0.5435599297349721
NALMEFENE HYDROCHLORIDE,"C,N,O",-7.8077247217294685,0.4336444183216962
ISOETHARINE MESYLATE,"C,N,S,O",15.959776055279065,0.5962401771603232
PROCHLORPERAZINE EDISYLATE,"C,N,S,O",16.454930292212406,0.2800903850792891
LOXAPINE SUCCINATE,"C,N,O",12.808099261829796,0.7853226012195182
NORTRIPTYLINE HYDROCHLORIDE,"C,N",9.491144672950783,0.3385457071685398
FENTANYL HYDROCHLORIDE,"C,N,O",12.14487055857665,0.15124097928962255
MAFENIDE ACETATE,"C,N,S,O",-11.517434371510005,0.9576284631255768
DORZOLAMIDE HYDROCHLORIDE,"C,N,S,O",-17.772460545735733,0.7495154529439717
SUFENTANIL CITRATE,"C,N,O",-8.490963780586567,0.2869210634351557
QUINESTROL,"C,O",-7.2500891298652625,0.1755182277975602
CARVEDILOL PHOSPHATE,"C,N,O",9.288128979949006,0.8827709157325303
ISOCARBOXAZID,"C,N,O",-1.9290715130904268,0.3127559672948279
LITHIUM CITRATE,"C,O",8.452731823720024,0.5772947258915511
PRAMOXINE HYDROCHLORIDE,"C,N,O",12.144045791437977,0.3549451700246079
IODAMIDE MEGLUMINE,"C,N,O",-11.638360720606382,0.16244969337210702
MEDRYSONE,"C,O",13.87450320101276,0.5507741269106476
SITAGLIPTIN PHOSPHATE,"C,N,O",8.498801832096136,0.5293200745936982
LEVOBUNOLOL HYDROCHLORIDE,"C,N,O",-1.9292565649392863,0.3747063280962085
LISDEXAMFETAMINE DIMESYLATE,"C,N,S,O",12.935742618831569,0.3162676426752684
LAPATINIB DITOSYLATE,"C,N,S,O",12.204392778778935,0.10112435194762336
DICLOFENAC EPOLAMINE,"C,N,O",-12.509677038639369,0.545999094165417
TEMSIROLIMUS,"C,N,O",8.163346030158037,0.1632844526451296
LANREOTIDE ACETATE,"C,N,S,O",18.380511747236664,0.8306571669807622
LANREOTIDE,"C,N,S,O",13.998226297329454,0.01815865435157904
MARAVIROC,"C,N,O",0.21793902331068274,0.4527607661085885
AMMONIA N 13,N,7.192932980518652,0.7014763460379136
LEVOCETIRIZINE DIHYDROCHLORIDE,"C,N,O",-9.57827853925336,0.4419047265717333
LEVOCETIRIZINE,"C,N,O",-21.356833188207567,0.6059867934926869
ARMODAFINIL,"C,N,S,O",-16.510015793594533,0.6301689433052676
LEVOBUPIVACAINE,"C,N,O",-0.07978986519423978,0.24763692706184906
CEFMETAZOLE,"C,N,S,O",12.886739618699592,0.5125789960797107
SERTACONAZOLE,"C,O",-12.313016059494206,0.5999416514649187
ALATROFLOXACIN,"C,N,O",3.548240894730576,0.450718945989531
PEMIROLAST,"C,N,O",-4.188678918510757,0.5881058096550777
LEUPROLIDE,"C,N,O",-2.6666986400238537,0.35417433888762995
METHAMPHETAMINE,"C,N",-34.924354878133585,0.7604524931203241
FONDAPARINUX,"C,N,S,O",13.18848176137092,0.5313546428092171
BENZTROPINE,"C,N,O",-1.7132068972121284,0.3235453043583113
CEFPIRAMIDE,"C,N,S,O",-10.072780068531962,0.20790023159916735
PIPECURONIUM,"C,N,O",-10.029364027180737,0.4975973171269977
BETAMETHASONE PHOSPHORIC ACID,"C,O",-15.089265219665812,0.0573482228291875
PHENMETRAZINE,"C,N,O",8.988333226697174,0.0013144911839163553
PROPIOMAZINE,"C,N,S,O",-14.608686460058207,0.7823502683065411
MIDODRINE,"C,N,O",-1.608367958236422,0.5184614360407863
ISOETHARINE,"C,N,O",-2.4940606495072406,0.34290713471838685
DAPIPRAZOLE,"C,N",11.654315346624673,0.37961204391461534
DYCLONINE,"C,N,O",-5.358715276501224,0.7290311524831891
CEFAMANDOLE NAFATE,"C,N,S,O",-13.355820294453812,0.7445397124006795
VECURONIUM,"C,N,O",1.6216380337834422,0.1309412918739894
DIATRIZOIC ACID,"C,N,O",14.563123785085029,0.17323905333558987
LISDEXAMFETAMINE,"C,N,O",1.8161515306262797,0.2805485904469841
CEFMENOXIME,"C,N,S,O",-21.24407434166759,0.5666976597926252
CYCRIMINE,"C,N,O",24.316017887765554,0.9134946735152468
DEMECARIUM,"C,N,O",7.127579223663262,0.6963855234844122
PREDNISOLONE PHOSPHORIC ACID,"C,O",-2.4276515494811424,0.10103979452115452
ISOPROPAMIDE,"C,N,O",-0.11090014097837277,0.7039695125581326
METHYLDOPATE,"C,N,O",-7.371500414324432,0.621414603939839
MEPHENTERMINE,"C,N",5.368523920287443,0.9609985133421352
METHYLHOMATROPINE,"C,N,O",6.186176882850896,0.4679034332503576
CARBIDOPA,"C,N,O",-16.01384669823212,0.2095953817208398
LEVOBUNOLOL,"C,N,O",-21.78258668758697,0.24510319117960425
IODAMIDE,"C,N,O",-15.561780893260146,0.015251349717565256
INDECAINIDE,"C,N,O",12.025317808782836,0.3098438467968961
IPODATE,"C,N,O",-6.733112514258798,0.9881708458658938
ROCURONIUM,"C,N,O",0.8116254985658646,0.3869800476922535
BROMODIPHENHYDRAMINE,"C,N,O",3.1027670932527545,0.4926668055671727
GOSERELIN,"C,N,O",4.982895249077894,0.578954372482038
CISATRACURIUM,"C,N,O",-11.169733839756509,0.2808862126885884
BENZQUINAMIDE,"C,N,O",12.984715862910395,0.15424148588857503
ARBUTAMINE,"C,N,O",-20.117377582080728,0.021578066925758588
HISTRELIN,"C,N,O",2.1822275593157068,0.4610422036879322
TRIMETHOBENZAMIDE,"C,N,O",-23.11592849642036,0.5541460178669565
BETHANIDINE,"C,N",-4.442747173254158,0.5589456396314999
TYROPANOIC ACID,"C,N,O",2.04885420710987,0.18291652691681493
DIPIVEFRIN,"C,N,O",-0.8404363288460894,0.4091297702260043
HYDROCORTAMATE,"C,N,O",-4.525493557026807,0.9297718351078088
METHANTHELINE,"C,N,O",2.8167663367861806,0.42395115325675137
METHYLPREDNISOLONE HEMISUCCINATE,"C,O",-4.726075563616988,0.930683559361298
LODOXAMIDE,"C,N,O",-3.848162031841589,0.4184064409394573
CHLORPHENTERMINE,"C,N",5.756754049233247,0.8051809080040758
METHENAMINE,"C,N",-13.767854265854721,0.5231329649436978
BUCLIZINE,"C,N",-0.37128167035271065,0.7517048361165871
PROTOKYLOL,"C,N,O",-5.035469739803045,0.08634707240383033
LEVOBETAXOLOL,"C,N,O",-4.1905222637939765,0.10227876410841387
CHLORAMPHENICOL SUCCINIC ACID,"C,N,O",-1.5452563063774547,0.3278632800440279
CINACALCET,"C,N",-20.538639839088585,0.3887131385679866
OXYPHENONIUM,"C,N,O",-10.993852982442338,0.6548866598329488
DEXBROMPHENIRAMINE,"C,N",-8.656849308336152,0.3893204743096472
DANTROLENE,"C,N,O",16.379753035907928,0.012563124899881541
CLINDAMYCIN PALMITATE,"C,N,S,O",10.546106039898993,0.7213329541449058
IOXAGLIC ACID,"C,N,O",-8.671406427598665,0.7336262047185241
ACAMPROSATE,"C,N,S,O",17.008495298033022,0.3325879712889863
DIPHENOXYLATE,"C,N,O",-4.3731086297261035,0.23811524367906775
BITOLTEROL,"C,N,O",6.242023300738777,0.8271117162081882
IOTHALAMIC ACID,"C,N,O",6.259722993932281,0.590971273870818
DEXAMETHASONE PHOSPHORIC ACID,"C,O",-0.7746475619065917,0.9725494921052208
PYRVINIUM,"C,N",-4.9328110762399335,0.03757595255956436
IOFETAMINE,"C,N",-13.415567431166071,0.26344018853016204
NAFARELIN,"C,N,O",-12.638106791612888,0.3249962668381312
CHLOPHEDIANOL,"C,N,O",6.850774862095187,0.8378991221440214
VALGANCICLOVIR,"C,N,O",-0.11552256676259627,0.0845200751896753
TRICLOFOS,"C,O",-11.862134846457483,0.04870626426835578
METARAMINOL,"C,N,O",1.0549445139088491,0.5249322947724941
ESOMEPRAZOLE,"C,S,O",16.280271709282104,0.10327276067100376
DIFENOXIN,"C,N,O",0.29165886772604144,0.0658893611038559
THONZONIUM,"C,N,O",6.873292977075903,0.14037044682330724
BETAZOLE,"C,N",26.053463622723555,0.2008524847772445
IODOXAMATE,"C,N,O",-1.9802127981507949,0.7683769309321247
HEXOCYCLIUM,"C,N,O",-23.71121036726252,0.9925991166490238
ACETRIZOIC ACID,"C,N,O",-10.476060823803103,0.5722446092567162
CARPHENAZINE,"C,N,S,O",-12.844454834345527,0.7469824081022699
TRIMETHAPHAN,"C,N,S,O",-11.00061564912207,0.846358167008162
TRIPTORELIN,"C,N,O",0.7456056092848496,0.5367403074173954
